ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10682,AAS,2224,001,SEM,"3","Lisa Shutt","MoTuWeThFr 1:00pm - 3:15pm","New Cabell Hall 411","Black Femininities and Masculinities in the US Media","",Open,2,18,0
11988,AAS,2500,001,SEM,"3","FATIMA SIWAJU","Sa 10:30am - 12:45pm","Web-Based Course","Topics Course in Africana Studies","Black Perspectives in Print",Open,5,18,0
11989,AAS,2559,001,Lecture,"3","Naseemah Mohamed","MoTuWeThFr 10:30am - 12:45pm","Web-Based Course","New Course in African and African American Studies","Afr.Liberation-Cartoons&Cinema",Open,9,18,0
10782,AAS,2760,001,SEM,"3","Anne Rotich","MoTuWeThFr 10:30am - 12:45pm","New Cabell Hall 407","Empowered Women of Africa","",Open,0,10,0
10853,AAS,4993,001,IND,"1 - 12","Anne Rotich","TBA","TBA","Independent Study","",Open,0,3,0
12349,ACCT,3010,701,Lecture,"3","Nammy Lee, -, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Introductory Financial Accounting","",Open,9,24,0
12350,ACCT,3020,701,Lecture,"3","Rich Lahijani, -, -, -","Th 6:30pm - 9:30pm","Web-Based Course","Introductory Managerial Accounting","",Open,11,24,0
12351,ACCT,5110,701,Lecture,"3","Leon Hutton, -, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting I","",Open,8,24,0
12370,ACCT,5120,701,Lecture,"3","Gary Brooks, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting II","",Open,13,24,0
12352,ACCT,5200,701,Lecture,"3","Richard Evans, -, -, -","We 6:30pm - 9:30pm","Web-Based Course","Introduction to Accounting Information Systems","",Open,6,24,0
12353,ACCT,5210,701,Lecture,"3","Richard Evans, -, -, -","Th 6:30pm - 9:30pm","Web-Based Course","Introductory Auditing","",Open,15,24,0
12354,ACCT,5450,701,Lecture,"3","Harvey Hutchinson, -, -, -","We 6:30pm - 9:30pm","Web-Based Course","Introduction to Taxation","",Open,10,24,0
12445,ACCT,5460,701,Lecture,"3","Travis Bartee, -, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Entity Tax Compliance and Planning","",Open,3,24,0
12355,ACCT,5480,701,Lecture,"3","Michael Hood, -, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Corporate Governance and Ethics","",Open,12,24,0
12448,ACCT,5710,701,Lecture,"3","Travis Bartee, -, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Business Law","",Open,12,24,0
10004,ALAR,5010,001,Lecture,"1","Bradley Cantrell, Jeana Ripple","MoTuWeThFr 8:30am - 6:00pm","Campbell Hall 153","Introduction to Design","",Open,0,50,0
10002,ALAR,5020,001,Lecture,"1","Bradley Cantrell, Jeana Ripple","MoTuWeThFr 8:30am - 6:00pm","Campbell Hall 401","Introduction to Design Visualization","",Open,0,50,0
10003,ALAR,5030,001,Lecture,"1","Bradley Cantrell, Jeana Ripple","MoTuWeThFr 8:30am - 6:00pm","Campbell Hall 401","Introduction to Design Theory and Analysis","",Open,0,50,0
11991,AMST,2001,001,Lecture,"3","Fiona Ngo, Jack Hamilton","MoTuWeThFr 10:30am - 12:45pm","Wilson Hall 238","Introduction to American Studies","",Open,3,30,0
12385,AMST,4601,001,Lecture,"3","Ruby Tapia","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","Gender, Race, and the Prison","",Open,9,20,0
10845,AMST,4993,001,IND,"1 - 3","Penny Von Eschen","TBA","TBA","Independent Study","",Open,0,1,0
12376,ANTH,1010,001,Lecture,"3","Tessa Farmer","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","Introduction to Anthropology","",Open,19,30,0
12377,ANTH,2400,001,Lecture,"3","Taylor Gilliam","MoTuWeThFr 10:30am - 12:45pm","New Cabell Hall 338","Language and Culture","",Open,7,30,0
12378,ANTH,3300,001,Lecture,"3","George Mentore","Sa 1:00pm - 3:15pm","Wilson Hall 214","Tournaments and Athletes","",Open,2,30,0
12422,ANTH,3680,001,Lecture,"3","Henry Skerritt","MoTuWeThFr 10:30am - 12:45pm","Fayerweather Hall 206","Australian Aboriginal Art and Culture","",Open,2,20,0
11103,ANTH,5993,001,IND,"3","Mark Sicoli","TBA","TBA","Independent Studies in Anthropology","",Open,0,30,0
10674,APMA,1090,001,Lecture,"3","To Be Announced","MoTuWeThFr 10:30am - 12:45pm","Olsson Hall 001","Single Variable Calculus I","",Open,2,20,0
10535,APMA,1110,001,Lecture,"4","Shirin Provat","MoTuWeThFr 10:00am - 12:30pm","Thornton Hall E304","Single Variable Calculus II","",Open,0,20,0
12203,APMA,2120,001,Lecture,"4","Asif Mahmood","TBA","TBA","Multivariable Calculus","",Open,12,30,0
12205,APMA,2120,002,Lecture,"4","Asif Mahmood","TBA","TBA","Multivariable Calculus","",Open,11,30,0
12204,APMA,2120,003,Lecture,"4","Nethali Fernando","MoTuWeThFr 10:00am - 12:30pm","Thornton Hall E304","Multivariable Calculus","",Open,4,30,0
12206,APMA,2130,001,Lecture,"4","Diana Morris","TBA","TBA","Ordinary Differential Equations","",Closed,32,30,10
10035,APMA,3080,001,Lecture,"3","James Lark","Sa 9:00am - 10:00am","Olsson Hall 011","Linear Algebra","",Open,10,30,0
10622,APMA,3100,001,Lecture,"3","Christian Hellings","MoTuWeThFr 10:30am - 12:45pm","Olsson Hall 001","Probability","",Open,3,30,0
12207,APMA,3100,002,Lecture,"3","Megan Ryals","Sa 10:30am - 12:45pm","Olsson Hall 005","Probability","",Open,5,30,0
10623,APMA,3110,001,Lecture,"3","Deepyaman Maiti","MoTuWeThFr 10:30am - 12:45pm","Olsson Hall 005","Applied Statistics and Probability","",Open,13,30,0
10038,APMA,3120,001,Lecture,"3","James Lark","Sa 10:30am - 11:30am","Olsson Hall 011","Statistics","",Open,3,30,0
12218,APMA,3140,001,Lecture,"3","Julie Spencer","TBA","TBA","Applied Partial Differential Equations","",Wait List,30,30,2
12219,APMA,3150,001,Lecture,"3","Heze Chen","MoTuWeThFr 10:30am - 12:45pm","Olsson Hall 009","From Data to Knowledge","",Open,2,30,0
12220,APMA,3150,002,Lecture,"3","Heze Chen","Sa 10:30am - 12:45pm","Olsson Hall 009","From Data to Knowledge","",Open,3,30,0
12166,ARAB,2016,001,Lecture,"4","Bilal Humeidan, Bilal Maanaki","Sa 10:00am - 3:00pm","Web-Based Course","Intensive Intermediate Arabic","",Open,1,30,0
12167,ARAB,2026,001,Lecture,"4","Bilal Humeidan, Bilal Maanaki","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Intensive Intermediate Arabic","",Open,1,30,0
12170,ARAB,216,001,Lecture,"0","Bilal Humeidan, Bilal Maanaki","Sa 10:00am - 3:00pm","Web-Based Course","Intensive Intermediate Arabic","",Open,1,30,0
12168,ARAB,2256,001,Lecture,"0.5","Bilal Humeidan, Bilal Maanaki","Sa 12:00pm - 1:00pm","Web-Based Course","Introduction to Colloquial Arabic I","",Open,1,30,0
12171,ARAB,226,001,Lecture,"0","Bilal Humeidan, Bilal Maanaki","MoTuWeThFr 10:00am - 3:00pm","Web-Based Course","Intensive Intermediate Arabic","",Open,1,30,0
12169,ARAB,2266,001,Lecture,"0.5","Bilal Humeidan, Bilal Maanaki","MoTuWeThFr 12:00pm - 1:00pm","Web-Based Course","Introduction to Colloquial Arabic II","",Open,1,30,0
12172,ARAB,256,001,Lecture,"0","Bilal Humeidan, Bilal Maanaki","Sa 12:00pm - 1:00pm","Web-Based Course","Introduction to Levantine Arabic-I","",Open,1,30,0
12173,ARAB,266,001,Lecture,"0","Bilal Humeidan, Bilal Maanaki","MoTuWeThFr 12:00pm - 1:00pm","Web-Based Course","Introduction to Levantine Arabic-II","",Open,1,30,0
10005,ARCH,1031,001,STO,"4","Isaac Mangual Martinez","MoTuWeThFr 1:00pm - 6:00pm","Campbell Hall 305","Summer Foundation Studio I","",Open,3,14,0
12000,ARTH,1500,001,Lecture,"3","Daniel Weiss","MoTuWeThFr 10:30am - 12:45pm","Fayerweather Hall 206","Introductory Seminars in Art History","Art and War",Open,0,7,0
12412,ARTH,1503,001,Lecture,"3","Eric Ramirez-Weaver","MoTuWeThFr 1:00pm - 3:15pm","Web-Based Course","Art and the Premodern World","Art and Astronomy",Open,5,15,0
12001,ARTH,2052,001,Lecture,"3","Anastasia Dakouri-Hild","MoTuWeThFr 10:30am - 12:45pm","Web-Based Course","Ancient Egypt","",Open,9,20,0
10856,ARTH,2470,001,SEM,"3","Christa Robbins","Sa 3:30pm - 5:45pm","Web-Based Course","Art Now","",Open,7,20,0
12421,ARTH,3651,001,Lecture,"3","Henry Skerritt","MoTuWeThFr 10:30am - 12:45pm","Fayerweather Hall 206","Anthropology of Australian Aboriginal Art","",Open,2,20,0
12002,ARTS,2530,001,STO,"3","Anna Hogg","Sa 1:00pm - 3:15pm","Ruffin Hall 102","Special Topics in Cinematography","Moving the Image, Moving the Body",Open,0,12,0
12003,ARTS,2580,001,STO,"3","LaRissa Rogers, Jackson Taylor","MoTuWeThFr 1:00pm - 3:15pm","Ruffin Hall 120","Special Topics in Sculpture","Sculpture and Expanded Printmaking",Open,2,15,0
10683,ARTS,2610,1,STO,"3","Akemi Ohira","Sa 10:30am - 12:45pm","Ruffin Hall 203","Drawing I","",Open,3,16,0
12423,ARTS,4812,001,STO,"3","LaRissa Rogers, Jackson Taylor","MoTuWeThFr 1:00pm - 3:15pm","Ruffin Hall 120","Advanced Sculpture II","",Closed,1,1,0
10866,ASTR,1210,001,Lecture,"3","Matthew Pryal","Sa 10:30am - 12:45pm","Chemistry Bldg 306","Introduction to the Sky and Solar System","",Open,4,35,0
10867,ASTR,1220,001,Lecture,"3","Kara Green","MoTuWeThFr 10:30am - 12:45pm","Chemistry Bldg 306","Introduction to Stars, Galaxies, and the Universe","",Open,3,23,0
10869,ASTR,1250,001,Lecture,"3","Noshin Yesmin","MoTuWeThFr 10:30am - 12:45pm","Chemistry Bldg 306","Alien Worlds","",Open,1,35,0
12008,ASTR,1280,001,Lecture,"3","Amanda Alvarado","MoTuWeThFr 1:00pm - 3:15pm","Chemistry Bldg 306","The Origins of Almost Everything","",Open,5,35,0
10789,ASTR,9999,001,IND,"1 - 12","Richard Bradley","TBA","TBA","Non-Topical Research","",Open,0,5,0
10790,ASTR,9999,002,IND,"1 - 12","Crystal Brogan","TBA","TBA","Non-Topical Research","",Open,0,5,0
10791,ASTR,9999,003,IND,"1 - 12","Ilse Cleeves","TBA","TBA","Non-Topical Research","",Open,0,5,0
10792,ASTR,9999,004,IND,"1 - 12","Shane Davis","TBA","TBA","Non-Topical Research","",Open,0,5,0
10793,ASTR,9999,005,IND,"1 - 12","Aaron Evans","TBA","TBA","Non-Topical Research","",Open,0,5,0
10794,ASTR,9999,006,IND,"1 - 12","Kelsey Johnson","TBA","TBA","Non-Topical Research","",Open,0,5,0
10795,ASTR,9999,007,IND,"1 - 12","Nitya Kallivayalil","TBA","TBA","Non-Topical Research","",Open,0,5,0
10796,ASTR,9999,008,IND,"1 - 12","Zhi-Yun Li","TBA","TBA","Non-Topical Research","",Open,0,5,0
10797,ASTR,9999,009,IND,"1 - 12","Jeffrey Mangum","TBA","TBA","Non-Topical Research","",Open,0,5,0
10798,ASTR,9999,010,IND,"1 - 12","Adele Plunkett","TBA","TBA","Non-Topical Research","",Open,0,5,0
10799,ASTR,9999,011,IND,"1 - 12","Scott Ransom","TBA","TBA","Non-Topical Research","",Open,0,5,0
10800,ASTR,9999,012,IND,"1 - 12","Craig Sarazin","TBA","TBA","Non-Topical Research","",Open,0,5,0
10801,ASTR,9999,013,IND,"1 - 12","Loreto Barcos-Munoz","TBA","TBA","Non-Topical Research","",Open,0,5,0
10802,ASTR,9999,014,IND,"1 - 12","Roger Chevalier","TBA","TBA","Non-Topical Research","",Open,0,5,0
10803,ASTR,9999,015,IND,"1 - 12","Bradley Johnson","TBA","TBA","Non-Topical Research","",Open,0,5,0
10804,ASTR,9999,016,IND,"1 - 12","Steven Majewski","TBA","TBA","Non-Topical Research","",Open,0,5,0
10805,ASTR,9999,017,IND,"1 - 12","Jonathan Tan","TBA","TBA","Non-Topical Research","",Open,0,5,0
10806,ASTR,9999,018,IND,"1 - 12","Anthony Remijan","TBA","TBA","Non-Topical Research","",Open,0,5,0
10808,ASTR,9999,019,IND,"1 - 12","Eric Murphy","TBA","TBA","Non-Topical Research","",Open,0,5,0
10809,ASTR,9999,020,IND,"1 - 12","John Tobin","TBA","TBA","Non-Topical Research","",Open,0,5,0
10953,ASTR,9999,021,IND,"1 - 12","Paul Torrey","TBA","TBA","Non-Topical Research","",Open,0,5,0
10957,ASTR,9999,022,IND,"1 - 12","Maryam Modjaz","TBA","TBA","Non-Topical Research","",Open,0,5,0
11082,ASTR,9999,023,IND,"1 - 12","George Privon","TBA","TBA","Non-Topical Research","",Open,0,5,0
11083,ASTR,9999,024,IND,"1 - 12","Phil Arras","TBA","TBA","Non-Topical Research","",Open,0,5,0
11636,BIMS,8195,001,IND,"3","Gordon Laurie","TBA","TBA","Biotech Industrial Externship","",Open,0,30,0
11754,BIMS,8993,001,IND,"1 - 12","James Casanova","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11755,BIMS,8993,002,IND,"1 - 12","Ani Manichaikul","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11756,BIMS,8993,003,IND,"1 - 12","ANNA CLIFFE","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11757,BIMS,8993,004,IND,"1 - 12","Zygmunt Derewenda","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11758,BIMS,8993,005,IND,"1 - 12","Marty Mayo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11759,BIMS,8993,006,IND,"1 - 12","Tian Zhang","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11760,BIMS,8993,007,IND,"1 - 12","Zhiyi Zuo","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11637,BIMS,8993,008,IND,"1 - 12","Sepideh Dolatshahi","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11761,BIMS,8993,009,IND,"1 - 12","Ira Schulman","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11767,BIMS,8993,010,IND,"1 - 12","Lulu Jiang","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11768,BIMS,8993,011,IND,"1 - 12","Lily Cheng","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11769,BIMS,8993,012,IND,"1 - 12","Nathan Sheffield","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11638,BIMS,8993,013,IND,"1 - 12","Josyf Mychaleckyj","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11639,BIMS,8993,014,IND,"1 - 12","Jochen Zimmer","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11640,BIMS,8993,015,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11770,BIMS,8993,016,IND,"1 - 12","Ilya Levental","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11641,BIMS,8993,017,IND,"1 - 12","Jennifer Guler","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11642,BIMS,8993,018,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11644,BIMS,8993,019,IND,"1 - 12","Brant Isakson","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11645,BIMS,8993,020,IND,"1 - 12","Daniel Gioeli","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11646,BIMS,8993,021,IND,"1 - 12","Xiaowei Lu","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11647,BIMS,8993,022,IND,"1 - 12","Nadia Lunardi","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11648,BIMS,8993,023,IND,"1 - 12","Aakrosh Ratan","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11649,BIMS,8993,024,IND,"1 - 12","Seham Ebrahim","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11650,BIMS,8993,025,IND,"1 - 12","Wladek Minor","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11651,BIMS,8993,026,IND,"1 - 12","Hao Jiang","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11652,BIMS,8993,027,IND,"1 - 12","David Cafiso","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11653,BIMS,8993,028,IND,"1 - 12","Molly Hughes","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11654,BIMS,8993,029,IND,"1 - 12","Ahmad Jomaa","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11786,BIMS,8993,030,IND,"1 - 12","David Wotton","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11787,BIMS,8993,031,IND,"1 - 12","Hui Li","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11794,BIMS,8993,032,IND,"1 - 12","Elise Cope","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11820,BIMS,8993,033,IND,"1 - 12","Douglas Bayliss","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11821,BIMS,8993,034,IND,"1 - 12","Peter Stukenberg","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11822,BIMS,8993,035,IND,"1 - 12","Stefanie Redemann","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11823,BIMS,8993,036,IND,"1 - 12","Edward Perez-Reyes","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11824,BIMS,8993,037,IND,"1 - 12","Jaeda Coutinho-Budd","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11825,BIMS,8993,038,IND,"1 - 12","Matthew Wolf","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11826,BIMS,8993,039,IND,"1 - 12","Timothy Bullock","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11827,BIMS,8993,040,IND,"1 - 12","Norbert Leitinger","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11828,BIMS,8993,041,IND,"1 - 12","Heather Ferris","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11829,BIMS,8993,042,IND,"1 - 12","Bon Trinh","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11830,BIMS,8993,043,IND,"1 - 12","Ariel Pani","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11831,BIMS,8993,044,IND,"1 - 12","Anja Bielinsky","TBA","TBA","Non-topical Research: Visiting Research Graduate Traineeship Program","",Open,0,30,0
11743,BIMS,8995,001,Laboratory,"1 - 12","Mariano Garcia-Blanco","TBA","TBA","Topical Research: Research in Biomedical Sciences","",Open,0,30,0
11773,BIMS,8995,002,Laboratory,"1 - 12","Janet Cross","TBA","TBA","Topical Research: Research in Biomedical Sciences","",Open,0,30,0
11864,BIMS,8995,003,Laboratory,"1 - 12","Thurl Harris","TBA","TBA","Topical Research: Research in Biomedical Sciences","",Open,0,30,0
11631,BIMS,9998,002,IND,"1 - 12","Timothy Bullock","TBA","TBA","Non-Topical Research","",Open,0,30,0
11632,BIMS,9998,003,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,0,30,0
11633,BIMS,9998,005,IND,"1 - 12","Janet Cross","TBA","TBA","Non-Topical Research","",Open,0,30,0
11634,BIMS,9998,006,IND,"1 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research","",Open,0,30,0
11635,BIMS,9998,009,IND,"1 - 12","Thurl Harris","TBA","TBA","Non-Topical Research","",Open,0,5,0
11643,BIMS,9998,010,IND,"1 - 12","Roger Abounader","TBA","TBA","Non-Topical Research","",Open,0,30,0
11788,BIMS,9998,013,IND,"1 - 12","Xiaowei Lu","TBA","TBA","Non-Topical Research","",Open,0,30,0
11789,BIMS,9998,014,IND,"1 - 12","Ilya Levental","TBA","TBA","Non-Topical Research","",Open,0,30,0
11818,BIMS,9998,015,IND,"1 - 12","Aakrosh Ratan","TBA","TBA","Non-Topical Research","",Open,0,30,0
11819,BIMS,9998,016,IND,"1 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,0,30,0
11868,BIMS,9998,017,IND,"1 - 12","Mark Beenhakker","TBA","TBA","Non-Topical Research","",Open,0,30,0
11869,BIMS,9998,018,IND,"1 - 12","Brant Isakson","TBA","TBA","Non-Topical Research","",Open,0,30,0
11571,BIOC,9999,001,IND,"1 - 12","David Auble","TBA","TBA","Non-Topical Research","",Open,0,30,0
11572,BIOC,9999,002,IND,"1 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research","",Open,0,30,0
11573,BIOC,9999,003,IND,"1 - 12","John Bushweller","TBA","TBA","Non-Topical Research","",Open,0,30,0
11574,BIOC,9999,004,IND,"1 - 12","Anindya Dutta","TBA","TBA","Non-Topical Research","",Open,0,30,0
11575,BIOC,9999,005,IND,"1 - 12","Joel Hockensmith","TBA","TBA","Non-Topical Research","",Open,0,30,0
11576,BIOC,9999,006,IND,"1 - 12","Marty Mayo","Mo 8:00am - 9:00am","TBA","Non-Topical Research","",Open,0,30,0
11577,BIOC,9999,007,IND,"1 - 12","Gary Owens","TBA","TBA","Non-Topical Research","",Open,0,30,0
11578,BIOC,9999,008,IND,"1 - 12","Bryce Paschal","TBA","TBA","Non-Topical Research","",Open,0,30,0
11579,BIOC,9999,009,IND,"1 - 12","Jeffrey Smith","TBA","TBA","Non-Topical Research","",Open,0,30,0
11580,BIOC,9999,010,IND,"1 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research","",Open,0,30,0
11581,BIOC,9999,011,IND,"1 - 12","David Wotton","TBA","TBA","Non-Topical Research","",Open,0,30,0
11582,BIOC,9999,012,IND,"1 - 12","Marie-Louise Hammarskjold","TBA","TBA","Non-Topical Research","",Open,0,30,0
11583,BIOC,9999,013,IND,"1 - 12","Hui Li","TBA","TBA","Non-Topical Research","",Open,1,30,0
11584,BIOC,9999,014,IND,"1 - 12","Alison Criss","TBA","TBA","Non-Topical Research","",Open,0,30,0
11585,BIOC,9999,015,IND,"1 - 12","Coleen Mcnamara","TBA","TBA","Non-Topical Research","",Open,0,30,0
11586,BIOC,9999,016,IND,"1 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0
11587,BIOC,9999,018,IND,"1 - 12","Zhen Yan","TBA","TBA","Non-Topical Research","",Open,0,30,0
11588,BIOC,9999,019,IND,"1 - 12","Ming Li","TBA","TBA","Non-Topical Research","",Open,0,30,0
11589,BIOC,9999,020,IND,"1 - 12","Yuh-Hwa Wang","TBA","TBA","Non-Topical Research","",Open,1,30,0
11590,BIOC,9999,021,IND,"1 - 12","Thomas Loughran","TBA","TBA","Non-Topical Research","",Open,0,30,0
11591,BIOC,9999,022,IND,"1 - 12","Charles Farber","TBA","TBA","Non-Topical Research","",Open,0,30,0
11592,BIOC,9999,023,IND,"1 - 12","Weibin Shi","TBA","TBA","Non-Topical Research","",Open,0,30,0
11593,BIOC,9999,024,IND,"1 - 12","Tarek Abbas","TBA","TBA","Non-Topical Research","",Open,0,30,0
11595,BIOC,9999,025,IND,"1 - 12","Jung-Bum Shin","TBA","TBA","Non-Topical Research","",Open,1,30,0
11596,BIOC,9999,026,IND,"1 - 12","Stephen Rich","TBA","TBA","Non-Topical Research","",Open,1,30,0
11597,BIOC,9999,027,IND,"1 - 12","Edward Egelman","TBA","TBA","Non-Topical Research","",Open,0,30,0
11598,BIOC,9999,028,IND,"1 - 12","Clint Miller","TBA","TBA","Non-Topical Research","",Open,0,30,0
11599,BIOC,9999,029,IND,"1 - 12","Golam Mohi","TBA","TBA","Non-Topical Research","",Open,0,30,0
11600,BIOC,9999,030,IND,"1 - 12","Nathan Sheffield","TBA","TBA","Non-Topical Research","",Open,0,30,0
11603,BIOC,9999,031,IND,"1 - 12","David Kashatus","TBA","TBA","Non-Topical Research","",Open,0,30,0
11604,BIOC,9999,032,IND,"1 - 12","Ani Manichaikul","TBA","TBA","Non-Topical Research","",Open,1,30,0
11605,BIOC,9999,033,IND,"1 - 12","Jason Papin","TBA","TBA","Non-Topical Research","",Open,0,30,0
11606,BIOC,9999,034,IND,"1 - 12","Kenneth Walsh","TBA","TBA","Non-Topical Research","",Open,1,30,0
11594,BIOC,9999,035,IND,"1 - 12","Sanchita Bhatnagar","TBA","TBA","Non-Topical Research","",Open,0,30,0
11601,BIOC,9999,036,IND,"1 - 12","Francine Garrett-Bakelman","TBA","TBA","Non-Topical Research","",Open,0,30,0
11602,BIOC,9999,037,IND,"1 - 12","Michael Guertin","TBA","TBA","Non-Topical Research","",Open,0,30,0
11744,BIOC,9999,038,IND,"1 - 12","Gloria Sheynkman","TBA","TBA","Non-Topical Research","",Open,0,30,0
11745,BIOC,9999,039,IND,"1 - 12","Gregory Medlock","TBA","TBA","Non-Topical Research","",Open,0,30,0
11762,BIOC,9999,040,IND,"1 - 12","Sean Moore","TBA","TBA","Non-Topical Research","",Open,0,30,0
11790,BIOC,9999,041,IND,"1 - 12","Anja Bielinsky","TBA","TBA","Non-Topical Research","",Open,2,30,0
11791,BIOC,9999,042,IND,"1 - 12","Chongzhi Zang","TBA","TBA","Non-Topical Research","",Open,1,30,0
11792,BIOC,9999,043,IND,"1 - 12","Michael Engel","TBA","TBA","Non-Topical Research","",Open,1,30,0
11793,BIOC,9999,044,IND,"1 - 12","Noelle Dwyer","TBA","TBA","Non-Topical Research","",Open,0,30,0
11795,BIOC,9999,045,IND,"1 - 12","Mohammad Fallahi-Sichani","TBA","TBA","Non-Topical Research","",Open,0,30,0
11812,BIOC,9999,046,IND,"1 - 12","Kevin Janes","TBA","TBA","Non-Topical Research","",Open,0,30,0
11813,BIOC,9999,047,IND,"1 - 12","Aakrosh Ratan","TBA","TBA","Non-Topical Research","",Open,0,30,0
11814,BIOC,9999,048,IND,"1 - 12","John Platig","TBA","TBA","Non-Topical Research","",Open,0,30,0
11815,BIOC,9999,049,IND,"1 - 12","Jeffrey Saucerman","TBA","TBA","Non-Topical Research","",Open,0,30,0
11850,BIOC,9999,050,IND,"1 - 12","Tian Zhang","TBA","TBA","Non-Topical Research","",Open,0,30,0
10684,BIOL,2100,100,Lecture,"4","David Kittlesen","Sa 10:00am - 12:15pm","Gilmer Hall 257","Introduction to Biology with Laboratory: Cell Biology & Genetics","",Open,12,48,0
