ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
20812,EDIS,9993,024,IND,"1 - 6","Jonee Wilson","TBA","TBA","Independent Study","",Open,1,30,0
14857,EDIS,9995,001,IND,"1 - 6","Catherine Brighton","TBA","TBA","Independent Research","",Open,0,30,0
15240,EDIS,9998,001,IND,"3 - 12","Emily Solari","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
15141,EDIS,9998,002,IND,"3 - 12","Bryan Cook","TBA","TBA","Doctoral Research Apprenticeship","",Open,1,30,0
15131,EDIS,9998,003,IND,"3 - 12","Judith Paulick","TBA","TBA","Doctoral Research Apprenticeship","",Open,1,30,0
15127,EDIS,9998,004,IND,"3 - 12","Stephanie Morano","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
14981,EDIS,9998,005,IND,"3 - 12","William Therrien","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
14945,EDIS,9998,006,IND,"3 - 12","Stanley Trent","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
14846,EDIS,9998,007,IND,"3 - 12","Robert Tai","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
15020,EDIS,9998,008,IND,"3 - 12","Frackson Mumba","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
14839,EDIS,9998,009,IND,"3 - 12","Jennie Chiu","TBA","TBA","Doctoral Research Apprenticeship","",Open,1,30,0
15421,EDIS,9998,010,IND,"3 - 12","LaRon Scott","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
15422,EDIS,9998,011,IND,"3 - 12","Mandy Rispoli","TBA","TBA","Doctoral Research Apprenticeship","",Open,3,30,0
15431,EDIS,9998,013,IND,"3 - 12","Chris Chang-Bacon","TBA","TBA","Doctoral Research Apprenticeship","",Open,1,30,0
14863,EDIS,9998,016,IND,"3 - 12","Catherine Brighton","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
14922,EDIS,9998,018,IND,"3 - 12","Julie Cohen","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
14980,EDIS,9998,019,IND,"3 - 12","Stephanie van Hover","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
14986,EDIS,9998,020,IND,"3 - 12","Tish Jennings","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
14990,EDIS,9998,021,IND,"3 - 12","Peter Youngs","TBA","TBA","Doctoral Research Apprenticeship","",Open,2,30,0
14991,EDIS,9998,022,IND,"3 - 12","Michael Kennedy","TBA","TBA","Doctoral Research Apprenticeship","",Open,2,30,0
15418,EDIS,9998,023,IND,"3 - 12","Colby Hall","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
15419,EDIS,9998,024,IND,"3 - 12","LaRon Scott","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
15551,EDIS,9998,025,IND,"3 - 12","Jonee Wilson","TBA","TBA","Doctoral Research Apprenticeship","",Open,0,30,0
15374,EDIS,9999,001,IND,"3 - 12","Emily Solari","TBA","TBA","Doctoral Dissertation","",Open,3,30,0
15028,EDIS,9999,002,IND,"3 - 12","Tish Jennings","TBA","TBA","Doctoral Dissertation","",Open,1,30,0
15242,EDIS,9999,004,IND,"3 - 12","Judith Paulick","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
15372,EDIS,9999,005,IND,"3 - 12","Stephanie Morano","TBA","TBA","Doctoral Dissertation","",Open,0,30,0
