ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
10303,AAS,1010,100,Lecture,"4","Kevin Gaines","TuTh 12:30pm - 1:45pm","Minor Hall 125","Introduction to African-American and African Studies I","",Open,199,200,0
19036,AAS,1010,101,Discussion,"0","Kevin Gaines","Th 11:00am - 11:50am","New Cabell Hall 268","Introduction to African-American and African Studies I","",Closed,20,20,0
10306,AAS,1010,102,Discussion,"0","Elizabeth Narvaez","We 5:00pm - 5:50pm","New Cabell Hall 411","Introduction to African-American and African Studies I","",Open,19,20,0
10304,AAS,1010,103,Discussion,"0","Dana Moyer","Tu 7:00pm - 7:50pm","New Cabell Hall 211","Introduction to African-American and African Studies I","",Closed,20,20,0
10305,AAS,1010,104,Discussion,"0","Dana Moyer","Tu 8:00pm - 8:50pm","New Cabell Hall 411","Introduction to African-American and African Studies I","",Closed,20,20,0
10307,AAS,1010,105,Discussion,"0","Elizabeth Narvaez","We 6:00pm - 6:50pm","New Cabell Hall 411","Introduction to African-American and African Studies I","",Closed,20,20,0
10308,AAS,1010,106,Discussion,"0","Elizabeth Narvaez","We 7:00pm - 7:50pm","Wilson Hall 244","Introduction to African-American and African Studies I","",Closed,20,20,0
12632,AAS,1010,107,Discussion,"0","Dana Moyer","Tu 6:00pm - 6:50pm","New Cabell Hall 411","Introduction to African-American and African Studies I","",Closed,20,20,0
12633,AAS,1010,108,Discussion,"0","Karla Gonzalez","Tu 5:00pm - 5:50pm","New Cabell Hall 411","Introduction to African-American and African Studies I","",Closed,20,20,0
12634,AAS,1010,109,Discussion,"0","Karla Gonzalez","We 4:00pm - 4:50pm","New Cabell Hall 187","Introduction to African-American and African Studies I","",Closed,20,20,0
12685,AAS,1010,110,Discussion,"0","Karla Gonzalez","Tu 7:00pm - 7:50pm","New Cabell Hall 411","Introduction to African-American and African Studies I","",Closed,20,20,0
12150,AAS,2224,001,SEM,"3","Lisa Shutt","Tu 2:00pm - 4:30pm","New Cabell Hall 415","Black Femininities and Masculinities in the US Media","",Closed,18,18,0
19001,AAS,2224,002,SEM,"3","Lisa Shutt","We 2:00pm - 4:30pm","New Cabell Hall 291","Black Femininities and Masculinities in the US Media","",Closed,18,18,0
19010,AAS,2500,001,SEM,"3","Sabrina Pendergrass","TuTh 11:00am - 12:15pm","New Cabell Hall 066","Topics Course in Africana Studies","The Souls of Black Folk",Closed,15,15,0
19013,AAS,2500,002,SEM,"3","Anne Rotich","MoWeFr 1:00pm - 1:50pm","The Rotunda Room 150","Topics Course in Africana Studies","Introduction to African Languages and Literatures",Closed,25,25,0
19015,AAS,2500,003,SEM,"3","Liana Richardson","TuTh 11:00am - 12:15pm","New Cabell Hall 395","Topics Course in Africana Studies","Race, Class & Gender",Closed,25,25,0
19009,AAS,2657,001,SEM,"3","Njelle Hamilton","TuTh 3:30pm - 4:45pm","New Cabell Hall 364","Routes, Writing, Reggae","",Open,23,24,0
13992,AAS,3500,002,SEM,"3","Liana Richardson","TuTh 9:30am - 10:45am","New Cabell Hall 407","Intermediate Seminar in African-American & African Studies","Race, Ethnicity, and Health in the US",Open,16,18,0
12800,AAS,3500,003,SEM,"3","Kimberly Fields","We 3:30pm - 6:00pm","New Cabell Hall 383","Intermediate Seminar in African-American & African Studies","Race, Class, Politics & the Environoment",Open,17,20,0
20991,AAS,3559,001,SEM,"3","Ashleigh Wade","MoWe 3:30pm - 4:45pm","Gibson Hall 141","New Course in African and African American Studies","Reading Black Digital Culture",Open,23,30,0
20992,AAS,3559,002,SEM,"3","Nasrin Olla","MoWe 5:00pm - 6:15pm","Monroe Hall 122","New Course in African and African American Studies","Creolization, Poetics, and Racial Embodiment",Open,6,30,0
19008,AAS,3645,001,SEM,"3","Njelle Hamilton","TuTh 2:00pm - 3:15pm","New Cabell Hall 364","Musical Fictions","",Open,17,24,0
12798,AAS,3710,001,SEM,"3","Lisa Shutt","Th 2:00pm - 4:30pm","New Cabell Hall 415","African Worlds through Life Stories","",Open,12,16,0
12799,AAS,3810,001,SEM,"3","Sabrina Pendergrass","TuTh 2:00pm - 3:15pm","New Cabell Hall 044","Race, Culture and Inequality","",Closed,15,15,0
11491,AAS,4070,001,Lecture,"3","Robert Vinson","TBA","TBA","Directed Reading and Research","",Open,3,10,0
19011,AAS,4570,001,SEM,"3","Alexandria Smith","MoWe 2:00pm - 3:15pm","New Cabell Hall 411","Advanced Research Seminar in African-American & African Studies","Self-Reflective Writing in the Black Diaspora",Open,9,15,0
19012,AAS,4570,002,SEM,"3","Nicole Ramsey","TuTh 9:30am - 10:45am","Fayerweather Hall 215","Advanced Research Seminar in African-American & African Studies","Black Feminisms in Latin America & the Caribbean",Open,10,15,0
14424,AAS,9710,001,IND,"12","Robert Vinson","TBA","TBA","Woodson Institute Fellows Pre- and Post-Doctoral Research","",Open,8,20,0
20762,ACCT,2010,701,Lecture,"3","Lester Reid","Tu 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting I","",Open,1,26,0
20763,ACCT,3010,701,Lecture,"3","Lester Reid","Tu 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting I","",Open,25,30,0
20698,ACCT,3020,701,Lecture,"3","Gary Brooks, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Introductory Accounting II","",Open,18,26,0
20699,ACCT,3110,701,Lecture,"3","Leon Hutton, -, -","We 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting I","",Open,1,26,0
20764,ACCT,3120,701,Lecture,"3","Charlie Yuan","Th 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting II","",Open,5,26,0
20700,ACCT,3140,701,Lecture,"3","Wendy Achilles, -, -, -","Fr 6:30pm - 9:30pm","Web-Based Course","Cost Accounting","",Open,5,26,0
20701,ACCT,4450,701,Lecture,"3","Harvey Hutchinson, -, -","We 6:30pm - 9:30pm","Web-Based Course","Federal Taxation I","",Open,4,26,0
20702,ACCT,4700,701,Lecture,"3","Leon Hutton, -, -","Th 6:30pm - 9:30pm","Web-Based Course","Federal Accounting","",Open,3,26,0
20703,ACCT,5110,701,Lecture,"3","Leon Hutton, -, -","We 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting I","",Open,24,26,0
20766,ACCT,5120,701,Lecture,"3","Charlie Yuan","Th 6:30pm - 9:30pm","Web-Based Course","Intermediate Accounting II","",Open,19,26,0
20704,ACCT,5140,701,Lecture,"3","Wendy Achilles, -, -, -","Fr 6:30pm - 9:30pm","Web-Based Course","Cost Accounting","",Open,10,26,0
20705,ACCT,5210,701,Lecture,"3","Richard Evans, -, -","Th 6:30pm - 9:30pm","Web-Based Course","Introductory Auditing","",Open,15,26,0
20761,ACCT,5330,701,Lecture,"3","Megan Burke, -, -","Mo 6:30pm - 9:30pm","Web-Based Course","Accounting for Non-Business Organizations","",Open,6,26,0
20706,ACCT,5450,701,Lecture,"3","Harvey Hutchinson, -, -","We 6:30pm - 9:30pm","Web-Based Course","Federal Taxation I","",Open,11,26,0
20707,ACCT,5470,701,Lecture,"3","Michael Hood, -, -","Tu 6:30pm - 9:30pm","Web-Based Course","Forensic Accounting","",Open,19,26,0
20708,ACCT,5700,701,Lecture,"3","Leon Hutton, -, -","Th 6:30pm - 9:30pm","Web-Based Course","Federal Accounting","",Open,13,26,0
17636,AIRS,100,001,Laboratory,"0","Glen Gilson, Tim Robles","Tu 3:30pm - 5:30pm","Contact Department","Leadership Laboratory","",Open,36,100,0
17631,AIRS,1100,001,Lecture,"1","Zachary Jones","Tu 1:00pm - 1:50pm","Monroe Hall 130","Air Force Heritage and Values I","",Open,3,40,0
17632,AIRS,1100,002,Lecture,"1","Zachary Jones","We 1:00pm - 1:50pm","Astronomy Bldg 139","Air Force Heritage and Values I","",Open,5,20,0
17633,AIRS,2100,001,Lecture,"1","Tim Robles","Tu 2:00pm - 2:50pm","Minor Hall 130","Team and Leadership Fundamentals I","",Open,11,30,0
17634,AIRS,2100,002,Lecture,"1","Tim Robles","We 2:00pm - 2:50pm","Astronomy Bldg 139","Team and Leadership Fundamentals I","",Open,0,18,0
17637,AIRS,3100,001,Lecture,"3","Glen Gilson","Tu 2:00pm - 3:00pm","Shannon House 107","Leading People and Effective Communication I","",Open,3,25,0
17638,AIRS,3100,002,Lecture,"3","Glen Gilson","Mo 12:30pm - 1:50pm","Shannon House 107","Leading People and Effective Communication I","",Open,6,15,0
17635,AIRS,4100,001,Lecture,"3","Jason Bell, Michael Hough","Tu 12:30pm - 3:00pm","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,5,20,0
17639,AIRS,4100,002,Lecture,"3","Jason Bell, Michael Hough","We 3:30pm - 6:00pm","Astronomy Bldg 139","National Security Affairs/Preparation for Active Duty","",Open,4,20,0
20169,ALAR,5201,001,Lecture,"3","William Sherman","Fr 9:00am - 11:30am","Campbell Hall 108","Building and Landscape Systems of Venice","",Closed,15,14,0
20173,ALAR,5401,001,Lecture,"3","Ali Fard","We 1:00pm - 3:20pm","Campbell Hall 325","Urban Analysis of Venice and the Veneto","",Closed,15,14,0
10035,ALAR,8010,001,STO,"6","To be Announced","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,0,70,0
10219,ALAR,8010,002,STO,"6","Ehsan Baharlou","TuTh 12:30pm - 5:00pm","Campbell Hall 301","Research Studio 1","",Open,12,30,0
10220,ALAR,8010,003,STO,"6","William Clark","TuTh 12:30pm - 5:00pm","Campbell Hall 301","Research Studio 1","",Open,10,30,0
10221,ALAR,8010,004,STO,"6","Marta Jarabo, Christopher Kroner","TuTh 12:30pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,12,30,0
10222,ALAR,8010,005,STO,"6","Kate Orff","TuTh 12:30pm - 5:00pm","Campbell Hall 301","Research Studio 1","",Open,12,30,0
10223,ALAR,8010,006,STO,"6","Shiqiao Li, Esther Lorenz","TuTh 12:30pm - 5:00pm","Campbell Hall 301","Research Studio 1","",Open,15,30,0
10224,ALAR,8010,007,STO,"6","Maria Gonzalez Aranguren, Pankaj Gupta","TuTh 12:30pm - 5:00pm","Campbell Hall 301","Research Studio 1","",Open,13,30,0
10225,ALAR,8010,008,STO,"6","Hannah Brown","TuTh 12:30pm - 5:00pm","Campbell Hall 301","Research Studio 1","",Open,14,30,0
10226,ALAR,8010,009,STO,"6","Bradley Cantrell, Michael Lee","Th 1:45pm - 5:00pm","Campbell Hall 401","Research Studio 1","",Open,15,30,0
10227,ALAR,8010,010,STO,"6","Marantha Dawkins, William Shivers","TuTh 12:30pm - 5:00pm","Campbell Hall 301","Research Studio 1","",Open,10,30,0
10228,ALAR,8010,011,STO,"6","Ali Fard, William Sherman","TuTh 12:30pm - 5:00pm","Campbell Hall 301","Research Studio 1","",Open,15,30,0
18823,ALAR,8100,001,SEM,"3","Nana Last","Mo 3:30pm - 6:00pm","Campbell Hall 220C","Thesis I","",Open,13,15,0
21295,ALAR,8993,001,IND,"1 - 6","Elizabeth Meyer","TBA","TBA","Independent Study","",Open,3,30,0
10154,ALAR,8995,001,STO,"6","To be Announced","TBA","TBA","Thesis II","",Open,0,1,0
10044,ALAR,8999,001,IND,"1 - 12","To be Announced","TBA","TBA","Non-Topical Design Research-Masters","",Open,0,4,0
15942,AM,6020,001,Lecture,"3","Richard Kent","MoWe 2:00pm - 3:15pm","Mechanical Engr Bldg 213","Continuum Mechanics With Applications","",Closed,0,0,0
12784,AMST,1050,001,Lecture,"3","Kirt von Daacke","MoWe 2:00pm - 3:15pm","Chemistry Bldg 206","Slavery and Its Legacies","",Closed,54,54,0
10991,AMST,2001,100,Lecture,"3","Grace Hale, Matthew Hedstrom","MoWe 1:00pm - 1:50pm","John W. Warner Hall 209","Introduction to American Studies","",Closed,240,240,0
11710,AMST,2001,101,Discussion,"0","Ame Wren","We 5:00pm - 5:50pm","Bryan Hall 328","Introduction to American Studies","",Closed,20,20,0
11711,AMST,2001,102,Discussion,"0","Ame Wren","We 6:00pm - 6:50pm","Bryan Hall 235","Introduction to American Studies","",Closed,20,20,0
12582,AMST,2001,103,Discussion,"0","Olivia Paschal","We 6:00pm - 6:50pm","Bryan Hall 328","Introduction to American Studies","",Closed,20,20,0
12583,AMST,2001,104,Discussion,"0","Blaine Patrick Werner","We 7:00pm - 7:50pm","Bryan Hall 235","Introduction to American Studies","",Closed,20,20,0
11997,AMST,2001,105,Discussion,"0","Olivia Paschal","We 7:00pm - 7:50pm","Bryan Hall 328","Introduction to American Studies","",Closed,20,20,0
11998,AMST,2001,106,Discussion,"0","Grace Stotlemyer","Th 5:00pm - 5:50pm","New Cabell Hall 415","Introduction to American Studies","",Closed,20,20,0
12584,AMST,2001,107,Discussion,"0","Grace Stotlemyer","Th 6:00pm - 6:50pm","New Cabell Hall 411","Introduction to American Studies","",Closed,20,20,0
12585,AMST,2001,108,Discussion,"0","Ame Wren","Th 7:00pm - 7:50pm","Bryan Hall 235","Introduction to American Studies","",Closed,20,20,0
11709,AMST,2001,109,Discussion,"0","Olivia Paschal","Th 8:00pm - 8:50pm","Bryan Hall 328","Introduction to American Studies","",Closed,20,20,0
11999,AMST,2001,110,Discussion,"0","Blaine Patrick Werner","Fr 9:00am - 9:50am","Bryan Hall 328","Introduction to American Studies","",Closed,21,20,0
12586,AMST,2001,111,Discussion,"0","Blaine Patrick Werner","Fr 10:00am - 10:50am","Bryan Hall 235","Introduction to American Studies","",Open,19,20,0
12587,AMST,2001,112,Discussion,"0","Grace Stotlemyer","Fr 2:00pm - 2:50pm","Bryan Hall 328","Introduction to American Studies","",Closed,20,20,0
18686,AMST,2559,001,Lecture,"3","Guy Aiken","MoWe 3:30pm - 4:45pm","New Cabell Hall 395","New Course in American Studies","Nonviolence in America",Closed,18,18,0
21054,AMST,2559,002,Lecture,"3","Christina Proenza-Coles","MoWe 3:30pm - 4:45pm","Gibson Hall 211","New Course in American Studies","Afro-Latinx Histories in the Americas",Open,26,30,0
12153,AMST,3001,001,SEM,"3","Sandhya Shukla","TuTh 9:30am - 10:45am","New Cabell Hall 594","Theories and Methods of American Studies","",Open,12,18,0
18734,AMST,3001,003,SEM,"3","David Singerman","TuTh 2:00pm - 3:15pm","New Cabell Hall 187","Theories and Methods of American Studies","",Open,13,18,0
14061,AMST,3200,100,Lecture,"3","Lawrie Balfour","MoWe 2:00pm - 2:50pm","McLeod Hall 1003","African American Political Thought","",Open,8,10,0
20212,AMST,3200,101,Discussion,"0","Jean-Marc Pruit","Fr 10:00am - 10:50am","Ridley Hall 139","African American Political Thought","",Open,19,20,0
20213,AMST,3200,102,Discussion,"0","Jean-Marc Pruit","Fr 11:00am - 11:50am","John W. Warner Hall 110","African American Political Thought","",Closed,20,20,0
20214,AMST,3200,103,Discussion,"0","Jean-Marc Pruit","Fr 12:00pm - 12:50pm","New Cabell Hall 058","African American Political Thought","",Open,18,20,0
14062,AMST,3280,001,SEM,"3","Kasey Jernigan","Mo 2:00pm - 4:30pm","New Cabell Hall 323","Introduction to Native American Studies: (Mis)Representations","",Closed,25,25,0
18570,AMST,3300,001,Lecture,"3","Lisa Cacho","TuTh 11:00am - 12:15pm","Wilson Hall 214","Introduction to Latinx Studies","",Closed,25,25,0
18507,AMST,3323,001,Lecture,"3","Carmen Lamas","Tu 3:30pm - 6:00pm","New Cabell Hall 338","Hemispheric Latinx Literature and Culture","",Open,19,30,0
14464,AMST,3471,001,SEM,"3","Sylvia Chong","TuTh 9:30am - 10:45am","New Cabell Hall 489","American Cinema","",Closed,40,40,0
20155,AMST,3559,001,Lecture,"3","K. Ian Grandison, Marlon Ross","TuTh 2:00pm - 3:15pm","New Cabell Hall 395","New Course in American Studies","Jim Crow America",Open,22,25,0
20156,AMST,3559,002,Lecture,"3","Marlon Ross","TuTh 11:00am - 12:15pm","John W. Warner Hall 113","New Course in American Studies","Multimedia Harlem Renaissance",Open,23,24,0
20242,AMST,3559,003,Lecture,"3","Patricia Nguyen","Mo 3:30pm - 6:00pm","New Cabell Hall 187","New Course in American Studies","Asian Americans & Popular Culture",Open,15,20,0
20585,AMST,3559,004,Lecture,"3","Fiona Ngo","TuTh 3:30pm - 4:45pm","New Cabell Hall 207","New Course in American Studies","Race, Gender, and Music",Open,13,15,0
14063,AMST,3630,001,Lecture,"3","Sylvia Chong","TuTh 12:30pm - 1:45pm","New Cabell Hall 309","Vietnam War in Literature and Film","",Closed,40,40,0
19599,AMST,3790,001,SEM,"3","Lisa Goff","TuTh 12:30pm - 1:45pm","Bryan Hall 235","Moving On: Migration in/to the US","",Open,24,30,0
21171,AMST,4462,001,SEM,"3","Sandhya Shukla","TuTh 12:30pm - 1:45pm","Bryan Hall 203","Harlem Stories","",Closed,18,18,0
18504,AMST,4500,001,SEM,"3","Anna Brickhouse","TuTh 11:00am - 12:15pm","The Rotunda Room 152","Fourth-Year Seminar in American Studies","Literature of the Americas",Closed,19,18,0
13628,AMST,4500,002,SEM,"3","K. Ian Grandison","Tu 5:00pm - 7:30pm","Bryan Hall 310","Fourth-Year Seminar in American Studies","Reading the Black College Campus",Open,8,18,0
18505,AMST,4559,001,Lecture,"3","Fiona Ngo","TuTh 2:00pm - 3:15pm","Wilson Hall 244","New Course in American Studies","Queer Time and Space",Open,4,15,0
18683,AMST,4559,002,Lecture,"3","Janet Kong-Chow","We 3:30pm - 6:00pm","Bryan Hall 235","New Course in American Studies","Visualizing Racial Capitalism",Open,15,18,0
20243,AMST,4559,004,Lecture,"3","Patricia Nguyen","We 3:30pm - 6:00pm","New Cabell Hall 064","New Course in American Studies","Fire & Ice: Performances of Citizenship",Open,7,18,0
21557,AMST,4893,001,IND,"3","Sylvia Chong","TBA","TBA","Independent Study in Asian Pacific American Studies","",Open,2,30,0
21612,AMST,4993,002,IND,"1 - 3","Sylvia Chong","TBA","TBA","Independent Study","",Open,1,30,0
12294,AMST,4998,001,IND,"3","Lisa Goff","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,2,15,0
12295,AMST,4998,003,IND,"3","Carmen Lamas","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,15,0
12296,AMST,4998,004,IND,"3","Jack Hamilton","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,15,0
12656,AMST,4998,005,IND,"3","Sylvia Chong","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,15,0
12657,AMST,4998,006,IND,"3","Lawrie Balfour","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,10,0
13091,AMST,4998,009,IND,"3","Grace Hale","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,10,0
13092,AMST,4998,011,IND,"3","Sandhya Shukla","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,10,0
13615,AMST,4998,012,IND,"3","Jennifer Greeson","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,30,0
13616,AMST,4998,014,IND,"3","Lisa Cacho","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,1,30,0
14422,AMST,4998,015,IND,"3","Penny Von Eschen","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,10,0
14423,AMST,4998,016,IND,"3","Matthew Hedstrom","TBA","TBA","Distinguished Majors Program Thesis Research","",Open,0,10,0
18509,AMST,5559,001,SEM,"3","Grace Hale","Mo 3:30pm - 6:00pm","Pavilion VIII 108","New Course in American Studies","The Oral History Workshop",Open,12,13,0
10309,ANTH,1010,001,Lecture,"3","Rachel Apone","TuTh 11:00am - 12:15pm","Clemons Library 320","Introduction to Anthropology","",Open,23,25,0
20916,ANTH,1010,003,Lecture,"3","Richard Handler","TuTh 3:30pm - 4:45pm","John W. Warner Hall 110","Introduction to Anthropology","",Closed,35,35,0
13864,ANTH,2160,001,Lecture,"3","Jim Igoe","TuTh 3:30pm - 4:45pm","Monroe Hall 111","Culture and the Environment","",Closed,25,25,0
11913,ANTH,2280,100,Lecture,"3","Julia Alejandra Morales Fontanilla","MoWe 11:00am - 11:50am","Wilson Hall 301","Medical Anthropology","",Open,119,120,0
12903,ANTH,2280,101,Discussion,"0","Christian Cancho Ruiz","Fr 10:00am - 10:50am","New Cabell Hall 287","Medical Anthropology","",Closed,20,20,0
12904,ANTH,2280,102,Discussion,"0","Christian Cancho Ruiz","Fr 11:00am - 11:50am","New Cabell Hall 207","Medical Anthropology","",Closed,20,20,0
12905,ANTH,2280,103,Discussion,"0","Christian Cancho Ruiz","Fr 12:00pm - 12:50pm","New Cabell Hall 207","Medical Anthropology","",Closed,20,20,0
12906,ANTH,2280,104,Discussion,"0","Niraj Raju","Th 4:00pm - 4:50pm","New Cabell Hall 309","Medical Anthropology","",Open,19,20,0
12907,ANTH,2280,105,Discussion,"0","Niraj Raju","We 5:00pm - 5:50pm","Monroe Hall 111","Medical Anthropology","",Closed,20,20,0
12908,ANTH,2280,106,Discussion,"0","Niraj Raju","We 12:00pm - 12:50pm","New Cabell Hall 368","Medical Anthropology","",Closed,20,20,0
18451,ANTH,2285,001,Lecture,"3","Sylvia Tidey","We 5:00pm - 7:30pm","Shannon House 107","Anthropology of Development and Humanitarianism","",Closed,35,35,0
13551,ANTH,2400,100,Lecture,"3","Nathan Wendte","TuTh 12:30pm - 1:20pm","John W. Warner Hall 104","Language and Culture","",Closed,60,60,0
14179,ANTH,2400,101,Discussion,"0","Han Willbanks","Th 4:00pm - 4:50pm","Kerchof Hall 317","Language and Culture","",Closed,20,20,0
14180,ANTH,2400,102,Discussion,"0","Han Willbanks","Th 5:00pm - 5:50pm","Kerchof Hall 317","Language and Culture","",Closed,20,20,0
14181,ANTH,2400,103,Discussion,"0","Han Willbanks","Fr 12:00pm - 12:50pm","The Rotunda Room 152","Language and Culture","",Closed,20,20,0
18420,ANTH,2410,100,Lecture,"3","Daniel Lefkowitz","MoWe 9:00am - 9:50am","John W. Warner Hall 104","Sociolinguistics","",Open,56,60,0
18436,ANTH,2410,101,Discussion,"0","Michelle Morgenstern","We 12:00pm - 12:50pm","New Cabell Hall 411","Sociolinguistics","",Closed,20,20,0
18437,ANTH,2410,102,Discussion,"0","Michelle Morgenstern","We 1:00pm - 1:50pm","New Cabell Hall 411","Sociolinguistics","",Open,19,20,0
18438,ANTH,2410,103,Discussion,"0","Michelle Morgenstern","Fr 9:00am - 9:50am","New Cabell Hall 411","Sociolinguistics","",Open,17,20,0
13608,ANTH,2430,001,Lecture,"3","Lise Dobrin","TuTh 11:00am - 12:15pm","John W. Warner Hall 104","Languages of the World","",Open,59,60,0
18449,ANTH,2541,100,Lecture,"3","Nathan Wendte","TuTh 9:30am - 10:45am","New Cabell Hall 338","Topics in Linguistics","French Creole Language Structures",Open,28,30,0
18424,ANTH,2589,001,Lecture,"3","Sonia Alconini","TuTh 12:30pm - 1:45pm","New Cabell Hall 338","Topics in Archaeology","Archaeology and the Politics of Sustainability",Closed,30,30,0
18938,ANTH,2590,001,Lecture,"3","Uzma Zafar","MoWe 2:00pm - 3:15pm","New Cabell Hall 383","Social and Cultural Anthropology","Law, Medicine and the Body",Closed,30,30,0
21073,ANTH,2590,002,Lecture,"3","Deborah Durham","MoWe 2:00pm - 3:15pm","John W. Warner Hall 104","Social and Cultural Anthropology","Growing up in Global Perspective",Open,39,40,0
21074,ANTH,2590,003,Lecture,"3","Deborah Durham","MoWe 3:30pm - 4:45pm","New Cabell Hall 168","Social and Cultural Anthropology","Romantic Love: Anthropological Perspectives",Closed,35,35,0
18450,ANTH,2620,001,Lecture,"3","Julia Alejandra Morales Fontanilla","MoWe 3:30pm - 4:45pm","New Cabell Hall 132","Sex, Gender, and Culture","",Closed,35,35,0
10310,ANTH,2800,100,Lecture,"3","Phillip Trella","MoWe 12:00pm - 12:50pm","John W. Warner Hall 104","Introduction to Archaeology","",Open,59,60,0
12316,ANTH,2800,101,Discussion,"0","Sophia Marques","Fr 12:00pm - 12:50pm","Brooks Hall B002","Introduction to Archaeology","",Closed,20,20,0
12317,ANTH,2800,102,Discussion,"0","Sophia Marques","We 1:00pm - 1:50pm","Brooks Hall B002","Introduction to Archaeology","",Open,19,20,0
12318,ANTH,2800,103,Discussion,"0","Sophia Marques","Th 9:30am - 10:20am","Brooks Hall B002","Introduction to Archaeology","",Closed,20,20,0
10311,ANTH,3010,001,Lecture,"3","Sayantan Saha Roy","TuTh 4:00pm - 5:15pm","New Cabell Hall 315","Theory and History of Anthropology","",Open,24,25,0
18372,ANTH,3010,002,Lecture,"3","Sayantan Saha Roy","TuTh 9:30am - 10:45am","New Cabell Hall 395","Theory and History of Anthropology","",Closed,25,25,0
20220,ANTH,3152,001,Lecture,"3","George Mentore","MoWeFr 11:00am - 11:50am","Bryan Hall 235","Rainforests of Flesh / Peoples of Spirit","",Open,13,30,0
13396,ANTH,3240,100,Lecture,"3","Kasey Jernigan","MoWe 10:00am - 10:50am","Monroe Hall 110","The Anthropology of Food","",Closed,60,60,0
13397,ANTH,3240,101,Discussion,"0","Ida Hoequist","Fr 9:00am - 9:50am","The Rotunda Room 152","The Anthropology of Food","",Closed,20,20,0
13398,ANTH,3240,102,Discussion,"0","Ida Hoequist","Fr 10:00am - 10:50am","Brooks Hall 103","The Anthropology of Food","",Closed,20,20,0
13399,ANTH,3240,103,Discussion,"0","Ida Hoequist","Fr 4:00pm - 4:50pm","Brooks Hall 103","The Anthropology of Food","",Closed,20,20,0
18425,ANTH,3275,100,Lecture,"3","Ira Bashkow","MoWe 4:00pm - 4:50pm","John W. Warner Hall 104","The Corporation: History, Culture, Capital","",Open,57,60,0
18426,ANTH,3275,101,Discussion,"0","Randall Puckett","Th 9:30am - 10:20am","Bryan Hall 235","The Corporation: History, Culture, Capital","",Open,17,20,0
18427,ANTH,3275,102,Discussion,"0","Randall Puckett","Th 4:00pm - 4:50pm","Monroe Hall 114","The Corporation: History, Culture, Capital","",Closed,20,20,0
18428,ANTH,3275,103,Discussion,"0","Randall Puckett","Fr 12:00pm - 12:50pm","New Cabell Hall 485","The Corporation: History, Culture, Capital","",Closed,20,20,0
13865,ANTH,3280,001,SEM,"3","Kasey Jernigan","Mo 2:00pm - 4:30pm","New Cabell Hall 323","Introduction to Native American Studies: (Mis)Representations","",Closed,20,25,0
12558,ANTH,3290,001,Lecture,"3","Jarrett Zigon","We 3:30pm - 6:00pm","Dell 1 105","Biopolitics and the Contemporary Condition","",Open,59,60,0
18461,ANTH,3360,001,Lecture,"3","Richard Handler","MoWeFr 11:00am - 11:50am","New Cabell Hall 309","The Museum in Modern Culture","",Open,33,35,0
20203,ANTH,3390,001,Lecture,"3","Gertrude Fraser","TuTh 12:30pm - 1:45pm","Claude Moore Nursing Educ G120","Pregnancy, Birthing and the Post-Partum","",Open,57,60,0
18467,ANTH,3450,001,Lecture,"3","Armik Mirzayan","TuTh 2:00pm - 3:15pm","New Cabell Hall 032","Native American Languages","",Open,34,35,0
18443,ANTH,3480,100,Lecture,"3","Eve Danziger","WeFr 10:00am - 10:50am","John W. Warner Hall 115","Language and Prehistory","",Open,42,49,0
18445,ANTH,3480,101,Discussion,"0","Veronica Scott","Mo 10:00am - 10:50am","Brooks Hall 103","Language and Prehistory","",Open,19,20,0
18446,ANTH,3480,102,Discussion,"0","Veronica Scott","Mo 12:00pm - 12:50pm","The Rotunda Room 152","Language and Prehistory","",Open,13,20,0
18447,ANTH,3480,103,Discussion,"0","Veronica Scott","Tu 3:30pm - 4:20pm","Brooks Hall 103","Language and Prehistory","",Open,10,20,0
18470,ANTH,3589,001,Lecture,"3","Jennifer Saunders","TuTh 2:00pm - 3:15pm","New Cabell Hall 485","Topics in Archaeology","Archaeology of Health and Disease",Open,29,30,0
14433,ANTH,3590,001,Lecture,"3","Ernesto Benitez","TuTh 3:30pm - 4:45pm","New Cabell Hall 489","Social and Cultural Anthropology","Anthropology of Tourism",Open,29,35,0
